age,salaire,score_credit,montant_transaction,anciennete_compte,type_carte,region,genre,fraude
24.0,205942.70779533888,46.302464875094685,4710846.0910553085,9.655655655655655,0.0,0.39504950495049507,1.0,0
34.52447678331054,263891.3544016424,19.45077287762592,3654209.3806726392,1.0,1.0,0.39504950495049507,1.0,0
57.71463954045277,227967.8348801401,74.94607301329356,8555020.950749047,14.0,1.0,0.2881188118811881,1.0,0
42.50257789413477,527900.4526635966,55.24033148716951,6227637.735819641,16.0,1.0,0.2881188118811881,1.0,0
41.83275865317104,75000.0,57.83102350520188,902612.2158471664,6.0,0.0,0.39504950495049507,1.0,0
42.19128869477744,176225.11503816932,6.375702409898921,5169523.023287802,12.0,1.0,0.31683168316831684,0.0,0
44.28366997927706,297164.6367682809,27.433168594684343,5870113.4091617055,13.0,0.0,0.2881188118811881,1.0,0
33.7074232675372,456819.0360723379,74.4758724502633,1163792.4355422305,9.0,0.0,0.31683168316831684,0.0,0
37.793280320828345,147662.79305241824,54.29851929553411,8713214.317247676,16.0,1.0,0.2881188118811881,1.0,0
40.18708171726807,75000.0,73.0582651240962,1696020.1136908703,13.0,0.0,0.39504950495049507,0.0,0
38.75662053977792,423448.28880049824,52.48752244601859,8916748.147431571,3.0,1.0,0.39504950495049507,1.0,0
37.15252066330424,282961.78295684245,72.05384092148756,8341587.193946661,17.0,0.0,0.39504950495049507,1.0,0
45.322676276071,417203.7179709772,33.61316814530853,8513357.194212712,11.0,1.0,0.31683168316831684,1.0,0
39.90380776869449,318529.3802761639,78.8868682395989,3268986.680818391,11.0,1.0,0.2881188118811881,1.0,0
37.85304960690095,75000.0,36.21446753695224,8098922.704742093,9.655655655655655,0.0,0.31683168316831684,0.0,0
36.72527539825101,75000.0,42.65954770556717,11405963.371927872,7.0,1.0,0.39504950495049507,0.0,0
52.92697992097851,499469.1547807613,41.28578335230526,8283687.363841386,11.0,1.0,0.39504950495049507,0.0,0
32.17387480587008,75000.0,27.91948733055229,5681977.720469571,14.0,0.0,0.31683168316831684,0.0,0
25.49365222386273,316562.70704191795,34.46611894055712,8472558.817429874,16.0,0.0,0.39504950495049507,0.0,0
46.19218219256842,368631.2901007172,38.56142907603135,5088725.017080135,15.0,0.0,0.31683168316831684,1.0,0
24.75010703928496,140544.5590719423,64.27754888180274,2607543.5079686344,9.0,0.0,0.2881188118811881,0.0,0
27.698337531759982,219182.27432289167,39.94180699923962,3284291.450570228,5.0,1.0,0.2881188118811881,1.0,0
36.35862572836989,538110.0903623305,68.33135227555402,3344974.585859965,9.655655655655655,0.0,0.31683168316831684,0.0,0
30.99841737809821,320276.4362014004,37.98340721808171,2126216.481514196,9.0,1.0,0.31683168316831684,0.0,0
40.5259012803783,75000.0,45.29670243497806,4673454.124792515,1.0,0.0,0.2881188118811881,1.0,0
27.44488323700253,385870.7117669604,38.385178188871,4789860.668816105,9.0,1.0,0.39504950495049507,1.0,0
42.15049885129724,234901.43066760644,73.79285290970472,10846889.334342858,13.0,1.0,0.39504950495049507,0.0,0
32.827315674822465,201474.67969583545,54.41683540580705,9035351.520835366,1.0,1.0,0.31683168316831684,1.0,0
33.47272371881158,215518.53989360697,30.18526162517432,3348398.095397896,5.0,1.0,0.39504950495049507,0.0,0
46.64968882559805,265816.1161851249,75.44397108500195,5879026.421775965,9.0,0.0,0.2881188118811881,1.0,0
38.41552189424875,528695.7894724135,55.88837955368096,25000.0,16.0,1.0,0.39504950495049507,0.0,0
50.15404537518896,254740.04190620463,54.33109476756412,5694944.214832768,10.0,0.0,0.2881188118811881,1.0,0
41.21325817716014,186029.6802018337,50.293881910887336,7720352.800026288,4.0,1.0,0.31683168316831684,0.0,0
38.88366365657677,405208.4840714249,55.99343954675852,646688.0405997848,12.0,0.0,0.2881188118811881,1.0,0
37.40113658801163,393838.695375984,18.455432581609983,3490509.44286093,12.0,1.0,0.39504950495049507,1.0,0
41.28215085934061,419379.571851184,44.80557657846935,7720611.603830855,16.0,1.0,0.2881188118811881,0.0,0
34.87068056482519,230421.83557410812,60.32326045852939,11715738.443294417,6.0,1.0,0.39504950495049507,1.0,0
33.99671897796275,361853.3953628922,72.12914304589289,2558559.074213212,12.0,1.0,0.31683168316831684,0.0,0
27.587700632254982,479276.6117267125,51.74409984074534,3945019.4484973545,20.0,1.0,0.31683168316831684,1.0,0
49.52938435952076,223030.91304535756,53.57339550438144,2275799.087720104,12.0,1.0,0.31683168316831684,1.0,0
36.7672375053408,539868.4861255102,12.50268688996578,7157982.8054883145,1.0,1.0,0.31683168316831684,1.0,0
50.818900367409206,116341.90899630684,30.91122747418073,25000.0,5.0,0.0,0.39504950495049507,1.0,0
39.739968855538486,87018.42535936067,53.94626824580533,6828529.68863732,8.0,0.0,0.31683168316831684,0.0,0
30.970923884966343,335774.8388509581,17.62354856027119,5284044.16841219,10.0,1.0,0.2881188118811881,0.0,0
48.25104420221865,304659.5139598397,63.88652762298598,4320013.388828001,5.0,0.0,0.39504950495049507,1.0,0
42.342630748693466,80954.63471861661,6.375702409898921,25000.0,13.0,1.0,0.2881188118811881,1.0,0
41.15402817825632,344279.3052238254,78.71712928171796,6794516.451004384,15.0,0.0,0.39504950495049507,1.0,0
50.22624757967589,266613.76091627206,44.04101270373554,4967182.844119743,16.0,0.0,0.31683168316831684,0.0,0
35.25837741634315,355389.5666474857,47.06736451912796,4159151.860768458,7.0,1.0,0.39504950495049507,0.0,0
33.39766431335308,333790.458302257,39.44597176158789,9153514.887953104,7.0,0.0,0.2881188118811881,0.0,0
26.39498200278898,336824.8022691469,47.72350455385046,6965234.052891578,8.0,1.0,0.39504950495049507,1.0,0
33.869179125879874,75000.0,49.56780992159034,6765308.540720922,9.655655655655655,1.0,0.2881188118811881,1.0,0
39.762489677712175,300270.5259534621,55.61782253202343,6030663.731119807,4.0,1.0,0.2881188118811881,0.0,0
41.61390923836835,367005.5416213717,92.3202411366199,1990094.50707351,12.0,1.0,0.39504950495049507,1.0,0
36.42685562548315,480337.3505041757,68.49443611026842,5544383.190441916,21.70369435271163,1.0,0.2881188118811881,0.0,0
28.186742211855574,471534.906739292,30.028592270351208,5657926.739396162,18.0,0.0,0.2881188118811881,1.0,0
53.954488917944886,297164.6367682809,62.7791362842549,2681498.8073331085,9.655655655655655,1.0,0.31683168316831684,0.0,0
48.96950514055924,290083.14090719895,61.3126580377344,4860510.256620326,7.0,0.0,0.31683168316831684,0.0,0
44.35699659599471,310335.91996814584,40.42891466564564,2421620.829655949,15.0,1.0,0.39504950495049507,1.0,0
56.29768511774687,480536.708180019,46.348302431751165,2460805.082666937,10.0,0.0,0.2881188118811881,0.0,0
40.86159559285295,131865.4539347761,11.733193305543942,7580997.678250161,9.0,0.0,0.39504950495049507,0.0,0
38.235472477861485,75000.0,68.297355961957,3904601.186612647,9.0,1.0,0.39504950495049507,0.0,0
44.67106417827201,240742.97217456487,22.61072450687884,5088725.017080135,7.0,1.0,0.39504950495049507,1.0,0
41.69503343063107,452780.6141475592,68.07041367607003,25000.0,8.0,1.0,0.2881188118811881,0.0,0
47.9088703479934,75000.0,61.38578646540128,8787732.220892452,9.0,1.0,0.39504950495049507,0.0,0
40.35641732456921,133581.66668306704,76.31643680032445,25000.0,13.0,1.0,0.31683168316831684,0.0,0
35.485681178247845,446280.0812527149,46.56379072394652,6815399.047276848,3.0,1.0,0.39504950495049507,1.0,0
40.65475467623631,263612.5445565309,59.46673351109934,5088725.017080135,6.0,1.0,0.2881188118811881,1.0,0
51.93339087041446,353837.6375610989,6.375702409898921,7127343.168899852,7.0,0.0,0.31683168316831684,0.0,0
42.61736442302232,180451.9996779184,35.87048998468407,25000.0,14.0,1.0,0.2881188118811881,0.0,0
34.0680140006982,388750.2074539696,79.43417796723782,424443.69001340587,8.0,1.0,0.31683168316831684,0.0,0
34.75122211195487,322282.18553889584,89.8824748146888,1590874.499888428,21.70369435271163,0.0,0.2881188118811881,1.0,0
33.98923624317304,227305.71530998775,68.68282884467389,25000.0,15.0,1.0,0.2881188118811881,0.0,0
33.63475892939354,273968.3373657919,24.667360097867807,8860841.858349258,8.0,1.0,0.2881188118811881,0.0,0
43.36429364723256,131562.7983828644,69.52277380133842,7970183.69214908,7.0,0.0,0.39504950495049507,1.0,0
55.30150507485436,235101.0729905112,65.55470094495709,2994925.5080273338,5.0,0.0,0.2881188118811881,1.0,0
45.24186902811009,75000.0,92.3758701204564,858043.4896695814,13.0,1.0,0.2881188118811881,1.0,0
39.094732044351325,326336.1127388733,48.097502448930605,1331749.1637854748,11.0,0.0,0.39504950495049507,0.0,0
44.98355224330646,342958.01159330853,69.10777142359701,4352507.733691537,14.0,1.0,0.39504950495049507,0.0,0
32.099816300584045,577206.0287656274,53.309831282662806,5088725.017080135,6.0,1.0,0.39504950495049507,1.0,0
40.40805052080957,75000.0,26.3759765370224,7114368.32731696,15.0,1.0,0.39504950495049507,1.0,0
41.08343067775966,115825.7150914512,35.42419607245233,11093476.139219694,9.0,0.0,0.2881188118811881,1.0,1
45.81209297868848,634856.5831171718,26.18508398526657,4805385.676839917,13.0,1.0,0.31683168316831684,1.0,1
49.71733424106322,340395.9284343507,66.7066687072967,5304967.284698088,17.0,1.0,0.31683168316831684,0.0,0
39.67265971843945,262515.9396281931,24.995679482103977,5054692.991411352,9.0,1.0,0.2881188118811881,1.0,0
37.06926658289794,214882.90781574725,36.1408599093757,5053496.763589272,9.0,1.0,0.31683168316831684,0.0,0
41.4500315867604,315507.2994318143,58.66127893482639,8249785.328882912,6.0,1.0,0.39504950495049507,0.0,0
43.811441333737,270288.955477596,56.9923066205677,6155165.503813503,12.0,0.0,0.39504950495049507,1.0,0
35.93826584680229,264813.14555712184,42.03345974236744,647261.2142179627,13.0,1.0,0.2881188118811881,0.0,0
49.1718972698643,309555.3539648656,16.69230723518001,3114671.932533961,9.0,1.0,0.31683168316831684,0.0,0
31.007025129113813,372710.19719533855,38.83539475204432,11005767.377745084,3.0,1.0,0.2881188118811881,0.0,0
43.683325198742594,163111.770273356,6.375702409898921,3432437.2117710896,10.0,1.0,0.2881188118811881,0.0,0
43.33498450072032,481813.6078984104,47.74037753786779,6152480.533902433,9.0,0.0,0.31683168316831684,0.0,0
52.90382536474444,370922.26048917486,30.81290078703754,8220020.530590637,3.0,0.0,0.39504950495049507,1.0,1
35.85089602012339,524335.760472364,56.91240689302892,7206965.430924106,11.0,1.0,0.2881188118811881,1.0,0
26.36171275367909,458354.1373324725,53.76907192858565,4010605.2288624807,21.70369435271163,1.0,0.31683168316831684,1.0,0
51.31872530260444,389228.1560095867,6.375702409898921,1323395.8333552931,10.0,1.0,0.31683168316831684,0.0,0
42.779179891478094,155883.06626326646,55.83317866378092,2563491.5848210105,13.0,1.0,0.2881188118811881,1.0,0
56.28425165375676,400970.05383494525,60.44041270221533,5509079.473913851,15.0,0.0,0.2881188118811881,0.0,0
45.79863498788666,144031.0163207648,82.09470024589706,5486669.650696496,5.0,0.0,0.2881188118811881,0.0,0
30.747558263461308,75000.0,50.657267479604265,5855104.2262980845,12.0,1.0,0.2881188118811881,0.0,0
35.47250295286076,456603.7694163569,34.524388422186846,3697899.9370292,12.0,1.0,0.2881188118811881,1.0,0
32.14384402231276,146046.95664151557,17.23508681810933,3111217.304408607,6.0,1.0,0.2881188118811881,1.0,0
42.76331345315083,374866.5760198412,12.205930327569092,10420576.652439537,8.0,0.0,0.39504950495049507,0.0,0
32.10672777820712,574676.5703348832,56.32175644217868,2029958.858290582,11.0,0.0,0.39504950495049507,0.0,0
47.07874066240927,350487.45681885525,82.01815983777831,6401272.831980724,6.0,1.0,0.2881188118811881,1.0,0
49.213324664379805,247118.06358950704,81.2470901874646,5088725.017080135,10.0,1.0,0.2881188118811881,0.0,0
31.392849370205923,293776.3343133931,61.00256962435759,3164920.634894605,9.0,1.0,0.2881188118811881,1.0,0
31.8099524183372,193497.6835662672,57.72332995996777,6217550.8000786975,1.0,1.0,0.39504950495049507,1.0,0
44.47862759062448,363886.6450652117,59.49484209679783,11710913.231184889,12.0,1.0,0.2881188118811881,1.0,0
42.4185832027862,152885.27345061934,54.73434242052787,6507724.323114311,9.0,0.0,0.31683168316831684,0.0,0
34.72780938672263,378890.5920381976,38.106540256756624,4016614.83236761,3.0,0.0,0.2881188118811881,1.0,0
43.46849968153504,221866.0644144355,28.59358902696325,5131724.905631471,5.0,1.0,0.39504950495049507,1.0,1
48.05128832021244,342035.39190037415,70.55437497559066,2859113.320386598,17.0,1.0,0.31683168316831684,0.0,0
41.17180489322654,93737.21502493726,29.994589544464237,25000.0,5.0,0.0,0.31683168316831684,1.0,0
39.21023284435461,399325.31309212494,72.21506344829284,3060414.5615704563,9.0,0.0,0.2881188118811881,1.0,0
28.4582817119783,213927.0129134822,21.7906516717445,1571172.3608503535,11.0,0.0,0.31683168316831684,1.0,0
29.40123375253808,358868.40277057805,51.49371685273771,816414.6864035702,7.0,1.0,0.31683168316831684,0.0,0
31.03092789793662,318586.0224781607,50.645296215425056,6113161.21464609,14.0,0.0,0.2881188118811881,0.0,0
36.38687128658442,147029.79994581096,52.91233993653783,6188959.046023589,6.0,1.0,0.39504950495049507,0.0,0
39.60987478525508,75000.0,46.972050161171815,5139383.8194625685,13.0,1.0,0.39504950495049507,1.0,0
33.902932411887214,395358.9789660825,58.95861465545894,4008024.0128710046,8.0,1.0,0.31683168316831684,1.0,0
38.02743156592341,174245.71799987886,65.98136146284598,3621184.103727559,5.0,0.0,0.2881188118811881,0.0,0
37.979001049578905,541543.9470724306,56.14006120010723,10031718.77892337,10.0,0.0,0.39504950495049507,0.0,0
36.59345601306759,252013.90829956293,40.365658981289485,2261963.7179123987,17.0,1.0,0.39504950495049507,1.0,0
32.753622293030816,283720.8236152728,28.98117667622079,7487295.320055007,9.655655655655655,1.0,0.31683168316831684,0.0,0
41.34921094088156,236014.312075414,54.34811705454007,3229334.101083095,8.0,0.0,0.39504950495049507,0.0,0
48.0584348597861,515045.0413226817,30.12158141649213,25000.0,14.0,1.0,0.2881188118811881,0.0,0
46.15308623448026,354287.140609579,48.65979916549558,3629902.565919461,12.0,1.0,0.39504950495049507,0.0,0
37.09350393289164,551140.6149106695,83.30504467889392,4781532.702228974,5.0,1.0,0.2881188118811881,1.0,0
40.45208518772445,304916.0456333672,65.62350672575198,2957673.30102446,13.0,0.0,0.39504950495049507,1.0,0
30.65794067280063,256086.3121841318,79.09076921775515,2738877.065414762,11.0,1.0,0.2881188118811881,1.0,1
41.9189820182778,327130.66672236484,52.92828583685207,4761871.579939063,6.0,1.0,0.31683168316831684,0.0,0
57.685517808126114,427025.9918203748,39.551705432449815,7072102.668045911,10.0,1.0,0.39504950495049507,0.0,0
54.91238824329407,154075.81611255644,59.24308192119355,3951725.148092878,9.655655655655655,1.0,0.39504950495049507,0.0,0
39.460427531558544,448159.2773886899,71.37099116910599,25000.0,9.0,0.0,0.31683168316831684,0.0,0
39.84545356582532,479576.77971928695,68.83238027102982,7898441.037227888,20.0,0.0,0.39504950495049507,0.0,0
34.23635943459953,519966.358678287,44.41299505886157,25000.0,11.0,0.0,0.31683168316831684,1.0,0
47.54350895917787,370502.0491869992,27.73871797625645,6666196.58195522,17.0,0.0,0.39504950495049507,0.0,0
30.03959021196804,116645.30775191414,37.38272978633182,5084960.791033292,4.0,0.0,0.31683168316831684,1.0,0
42.36112783469933,303465.65190010966,53.58828342097683,6779162.150849063,7.0,1.0,0.2881188118811881,0.0,0
34.564440120658006,597851.4616522259,92.3758701204564,5851783.6628141645,7.0,1.0,0.2881188118811881,1.0,0
38.10770093305172,206134.0434402336,36.26790936303598,1511868.682016716,5.0,0.0,0.31683168316831684,0.0,0
32.67395967093152,139884.91005592508,74.33446984995894,2850817.1188977617,6.0,0.0,0.31683168316831684,1.0,0
40.40805052080957,75000.0,49.56780992159034,4893777.682863947,15.0,0.0,0.39504950495049507,1.0,0
28.334295089449995,405273.4560815016,70.90112290462412,3073302.564668032,6.0,0.0,0.2881188118811881,0.0,1
47.21673049270615,448788.9464830432,28.46090918244107,7249094.064334607,10.0,1.0,0.39504950495049507,0.0,0
59.57438128049485,148920.75187095325,54.90583485273871,5713625.469046602,6.0,0.0,0.39504950495049507,1.0,0
52.30041055227475,234712.77044922477,51.699459252716544,6260929.452455613,10.0,0.0,0.2881188118811881,1.0,0
40.6371966609114,432986.9239136474,60.424599812890825,5028279.08169132,8.0,1.0,0.39504950495049507,0.0,0
42.365324411856,395530.5237593105,37.54772200081362,7428625.664758821,9.655655655655655,1.0,0.39504950495049507,1.0,0
35.96461853362264,400652.6707376655,62.800532367686586,7291708.725726933,11.0,0.0,0.39504950495049507,1.0,0
42.372581413554464,297164.6367682809,46.42586230873009,7514042.163608931,8.0,0.0,0.2881188118811881,1.0,0
38.131144312137074,421388.7942184948,22.12364704251589,8759174.630731743,9.0,0.0,0.39504950495049507,1.0,0
35.83495514750161,103853.61283598392,56.5964612173702,2244150.6244309023,11.0,0.0,0.31683168316831684,1.0,0
39.6985030340621,503370.8009147252,50.18790709151699,6691020.962810468,13.0,0.0,0.2881188118811881,1.0,0
